pathway	10M_3	11M_7	12M_5	13M_2	14M_4	15M_1	16M_3	17M_7	18M_6	19M_1	20M_2	21M_5	22M_4	23M_6	24M_5	25M_2	26M_4	27M_1	28M_3	29M_7	2M_3	30M_1	31M_6	32M_7	33M_3	34M_4	35M_5	36M_2	37M_7	38M_1	39M_6	3M_2	40M_5	41M_3	42M_4	43M_2	44M_7	45M_6	46M_5	47M_3	48M_1	49M_2	4M_4	50M_4	51M_7	52M_6	53M_3	54M_2	55M_5	56M_1	57M_4	58M_2	59M_3	5M_6	60M_6	61M_1	62M_4	63M_5	64M_7	65M_2	66M_1	67M_5	68M_3	69M_7	6M_1	70M_6	71M_4	7M_7	8M_5	9M_6
PWY0-862	726.8539960712205	1117.721058884717	1590.37670488151	3599.2714045526072	2949.9166690599495	10236.166627759478	3472.4438916283443	1857.566121635336	689.9249602319646	2624.0734503999147	2841.1826539996714	836.2060029798954	545.0166606795227	413.0943019322043	1002.9472244745448	2988.9643127527097	1697.796632842604	2414.8844723651314	796.5491523168388	656.4888873850803	3172.707716031145	790.3365908401189	7224.207049052104	682.4373007090655	852.8814921809312	834.4510322815287	350.95591337248686	1603.1417690291776	479.88156437856406	3302.0510814951635	191.751929461172	4940.700729733078	9407.889073607954	4351.381731767578	4704.058436356496	334.9845664208637	170.7290760457479	2050.0298212466446	4812.710541938979	7728.711277890445	1024.6774630059722	383.07682114371335	7490.195303786409	205.36842487109772	12222.232412979709	6117.8951880501745	520.886598241228	1526.2287090621146	770.2595485795653	1722.2609510613902	1541.3115677852427	146.99722544104333	13525.033078657789	1021.5872224646009	386.0009914081686	6264.011497762622	3275.3717161149502	1814.8149300529283	4408.836452932256	3158.2037592031875	3566.431933109969	39.33178954896101	108.1701485011208	209.29526236604156	3726.3736891145645	121.96584208742155	103.89778071212993	4208.313603370114	1639.9436447861156	8430.422541421362
PWY1G-0	6.649022801302931	42.24287949921753	4.41980198019802	29.52680218106006	0.0	3.5764434180138567	52.20063196891003	27.403846153846153	0.0	30.70175438596491	3.9489247311827955	1.9299999999999997	5.405405405405405	5.17	1.1904761904761905	33.86701357466063	6.8	16.083003952569168	3.8960780287474335	50.256539235412475	235.3892346509672	44.4422585791925	0.0	0.0	9.863013698630137	0.0	9.423127753303964	35.0421785870996	4.5	26.975813417794413	14.000000000000002	363.9082105234775	21.700763358778623	62.82772621809746	9.766805627931214	44.64308932518528	46.7479674796748	16.244982399802385	0.0	0.0	6.130000000000001	6.8181818181818175	147.75	2.956989247311828	9.800000000000002	9.5	0.0	12.497967479674797	1.5202702702702704	12.701369863013698	5.0	13.949999999999998	0.0	7.82967032967033	5.855018587360596	128.5895638201916	13.725910111370338	7.17	21.643995859213252	2.8846153846153846	0.0	0.0	8.1	8.0	189.25103860266248	11.927710843373493	0.0	19.52371969010967	5.236543313708999	0.0
PWY490-3	6165.431760636531	13678.363008602904	18407.309610988363	16329.306957713316	4873.697998476948	22913.773300823803	21530.360136606294	24393.386130290943	8036.423640722122	26291.45030709068	13369.906656130735	5567.392029249775	3955.2354434742997	559.0498156062885	11173.571095427023	12909.894107983313	1440.1712131680074	4380.6667016831	4373.5152965671405	4666.711518460519	9597.357969326704	9829.536612701579	14057.86069053225	6436.962797259626	1887.071625645544	3141.7920469185906	7240.222472069553	19956.35150294741	3925.1401383690513	16372.339404732616	2810.680210985081	15629.855912428755	6592.630872341679	5644.931411843599	6714.768973033938	2405.3181985118604	3020.772480813164	11822.738878305458	11364.038812601746	10814.89649906202	9885.168578489662	3213.274922334886	2123.8746265616996	7603.14437131107	5221.663248487609	6075.676149886779	12162.33209544574	28827.082467416938	6680.016109398056	8056.420814176032	2043.807291518065	6219.2324635831765	1988.1727313007784	5955.443033935959	5841.221939187954	21108.285943016144	3916.9309362489516	2777.7063736321556	13467.621001929678	9972.742259913353	20157.300071255584	444.79112934725345	6074.809817051226	4652.583264358543	44618.20892755633	6142.2186036799085	3580.642224336011	12868.002125954377	14159.230357046323	4340.152927086194
PWY4FS-7	32821.44021523077	51541.30419587897	43934.26400959069	39491.37081956494	51355.04033426488	47924.15411851266	51751.88265246987	47628.41103289816	39424.76702338156	54872.67132659022	31757.00018251819	41504.85205033338	8931.926809033288	14034.930450051796	46954.5981103331	29555.134792358196	34625.99734761973	41959.43530048132	24806.103279867402	42691.92084656499	34909.50678157817	105982.60545001687	46377.27688426718	30568.74109086911	38325.78416910202	37054.60887424818	45972.133491510605	70490.3589501646	9311.30591426557	76327.51375483697	36130.49624806694	36559.400658090686	43479.68461634555	44177.557090514696	21361.54178201581	24724.862777033242	13597.208084813024	63805.55006893368	24716.45646564242	32908.14999514391	36459.82863396059	29565.13978311087	20008.934326258124	61153.713431119184	39776.56424105678	59329.32505395187	60896.056147270836	70668.92054909149	18774.312376073027	36460.61231060228	51226.08575286322	41656.3266496572	33319.51584035886	31286.18077261829	44609.57268796203	60408.578098691265	34851.75067417321	39520.09516426864	49730.22374202798	52898.87888616061	61280.70704640113	6908.247266402726	53075.22917226578	13204.136756945327	73754.29989718088	29175.40779094077	35186.87391044395	45784.30806532853	45707.33310404824	24437.491982454194
PWY4FS-8	32821.44021523076	51541.30419587897	43934.26400959068	39491.37081956494	51355.04033426488	47924.15411851266	51751.88265246987	47628.41103289816	39424.76702338156	54872.67132659022	31757.00018251819	41504.852050333386	8931.926809033288	14034.930450051796	46954.5981103331	29555.134792358192	34625.99734761973	41959.43530048132	24806.103279867402	42691.92084656499	34909.50678157818	105982.60545001687	46377.27688426718	30568.74109086911	38325.78416910202	37054.60887424818	45972.133491510605	70490.3589501646	9311.30591426557	76327.51375483697	36130.49624806694	36559.400658090686	43479.68461634555	44177.557090514696	21361.54178201581	24724.862777033242	13597.208084813024	63805.55006893367	24716.45646564242	32908.14999514391	36459.82863396059	29565.139783110862	20008.934326258124	61153.713431119184	39776.56424105678	59329.32505395188	60896.05614727082	70668.92054909149	18774.312376073027	36460.61231060228	51226.08575286322	41656.3266496572	33319.51584035886	31286.180772618285	44609.572687962005	60408.578098691265	34851.75067417321	39520.09516426864	49730.22374202798	52898.87888616061	61280.70704640113	6908.247266402726	53075.22917226578	13204.136756945327	73754.29989718088	29175.40779094077	35186.87391044395	45784.30806532853	45707.33310404824	24437.491982454194
PWYG-321	840.3697512736428	1338.7990934713973	1827.464023213649	4084.431905011203	3336.96861043194	11573.671657601246	3980.0916106466475	2158.7369230597033	782.2100905685235	3011.5959930896497	3222.048623731324	913.2937394864098	614.4007946630145	472.7573099717878	1149.2809018741445	3409.3062027438014	1918.0184923699833	2782.0265278340653	907.4039460357485	764.4297730563267	3670.260451758256	942.7509704155976	8108.551560240305	766.4388487331418	973.4740958268882	977.3341162129042	401.7847155838103	1834.8644748502231	554.235967722331	3783.84030877745	228.04081195929592	5737.992756898027	10562.738817138028	4952.739697045408	5263.276434097024	394.6444908733934	204.2456442579443	2326.2732912338115	5399.284842728838	8375.139538848967	1175.5147372111578	426.3179864993919	8290.5061075963	239.60542743678164	13382.367598903345	6856.651342536513	605.7542269357211	1769.1033070183128	875.9185172338928	1954.5760081853693	1753.1507350415684	174.0722132199021	14095.412176239284	1166.6949823495195	444.41638968663705	6929.830653206549	3711.491243754241	2064.7998317615034	4992.957461850414	3579.291302601729	4098.895240089962	45.07773252065684	128.31289117610172	246.7140479405275	4342.941719487249	142.69522144100725	118.14399884832171	4754.144666068596	1844.9343093543644	9239.001090681355
PYRIDNUCSAL-PWY	829.9914528799377	1743.6274200217179	1365.3946729375416	2882.923288692649	1589.6832768402335	11169.496135862266	2999.137912967966	2084.342964617706	353.4039014458476	4657.530939875062	1986.1380239309801	288.66547139034236	377.08118081173734	244.7364937728588	724.9896159112851	2068.1937765456555	704.9528541910389	4593.546387008511	450.03387776084986	567.2595933694101	2845.7370214026787	2822.8753026465233	4010.5222195230485	468.7862086992734	602.6931008425113	621.191976955516	367.580920517068	5437.996291464989	2023.8375462563345	1707.4753385255194	116.66185991398945	4853.9421677360815	4446.472821491779	2674.997810241125	2774.5114578565212	336.7994813345056	253.11299856558873	1373.2517866202713	3088.2832548919264	4568.952086483648	904.9097440487409	1146.5930243515677	2653.624471051465	227.63007631524007	4715.563439317759	2984.5756512571897	733.283088707588	6856.946051084229	371.3787270938689	1054.0740946645608	814.0597080741746	391.2916414096442	4776.643567888748	860.9768652429021	401.7428349934811	2827.8092691675	1754.766440883263	1053.3788278956004	2815.7649250277354	1862.1550032954383	2578.8519429400353	24.848688277887923	108.78798724729201	109.4009107987771	4754.354003665742	174.7308993103582	13.327818977669205	2554.569400294221	2932.199850392901	3676.7928632083363
PYRIDNUCSYN-PWY	6759.782352264995	16384.070336347493	16078.17630081561	17396.934434818646	6170.459554394273	25261.31278679241	22646.520130849887	24554.266777588236	8764.090173749955	27467.321861023964	14417.093200370828	6178.732528762612	4111.321133324666	763.0535397011431	12237.075495848316	13766.230886515656	2077.671109294769	7823.182478498174	4867.443861570721	5297.094124910895	10980.818736544546	12521.511217486091	16351.065449480913	7092.299121652359	2323.7931584863372	3781.3551540176722	7996.314114019964	21363.159332669606	4035.2137539952873	17219.70415374959	2985.2894616493886	17099.340577388848	9718.794747267357	7240.249763937478	8178.606255150568	2849.3744993957166	3213.4262087124775	13247.7723164569	12433.718988927592	13181.471074024508	10988.780947378036	3605.911773048087	4801.374495241717	8421.899805100167	9005.550841643419	8193.054030844845	13200.70986029082	29962.39922336805	7133.550497238412	8633.06635212856	2689.256952474765	6702.309870968255	6826.321838228424	6833.223680376224	6538.750860932186	22789.884570565857	5170.253086873058	3532.295936658997	15362.030530420663	11583.75567416514	21800.016576271762	508.18046086205567	6660.851042165399	4981.482574995314	43745.97340317968	6651.169573581501	3945.449450973686	15061.868027699358	15907.890780218913	7129.698941100401
PYRIDOXSYN-PWY	339.3902072680227	562.4804238759207	891.2437332649744	3659.711156173115	2478.4240614464106	8580.881248156164	3437.655157899812	674.5377786085535	618.97290160772	2669.7209960785417	2648.052167113227	438.3878919962216	335.21493683638636	322.89354431238047	1242.7378284030635	2178.4754091801037	769.0727973256157	2788.790976275169	674.1118904943874	505.7355186033763	2839.520629622424	95.34239655597821	5750.367086870063	381.54141672755344	658.9415272720234	126.88623724018201	561.7452371047982	239.19630034011175	333.7372704665595	1775.2937735390908	43.01417657242631	4396.38532187191	5640.046294880796	3485.810394897239	3677.8321174002917	316.93905447179435	27.979839678840484	2006.7990691232542	4161.6398847991495	5695.2363149022995	981.4268331482309	145.04100993312426	3158.5819229336894	259.709271619423	5946.674968843162	3692.7516971243836	207.74591706535594	1417.9871051108692	413.0577930753976	1502.9716183661787	1157.564522685322	405.86855414185834	5103.424690589334	920.0411380533977	306.20296165392523	616.0364792075069	2338.849585315238	1482.0883501976698	4236.074070543286	3148.3142874369164	3551.5694880325877	46.18018155955289	13.468867429043183	78.28292131851138	2724.1648877460975	206.84217270941073	28.111368652490768	3913.1836455000343	1314.9458819217161	4275.795499441181
REDCITCYC	182.99892437657715	7228.617297635617	2232.9905454090267	2420.94213431834	270.7227059248265	4706.98298976237	3458.3221098565973	2903.4017884771915	527.8775524646801	3272.974512054391	1104.951906108484	407.2654027799512	595.3378080663512	173.8825158439816	465.6910811416057	2669.247381693258	896.750832801706	1540.5550002104792	487.82918363510163	611.1397414031702	2953.494652903816	2221.982820259745	997.3475873921793	495.89764844699533	410.79352341536776	668.8679191431531	319.540741095168	1601.0858796549285	480.1022291901463	4460.70490786504	333.5727775506352	6305.556039845314	2090.1350267422563	1507.8833241697016	1660.4495212986635	163.54983475732206	513.6721517699045	1037.931724926989	1321.977613634386	625.7044828523822	910.9431876920416	291.60760970347377	700.2345839573454	282.8074575289288	1530.029814195148	531.4426316043827	321.56345518282046	1683.8668724924753	961.1330492842819	895.2482075314709	166.51747255031285	439.72568544935893	1164.0293874813106	911.5193683358693	318.0533818003018	4944.51447503828	826.3307121958774	558.3764274427267	2493.9868428854684	1112.0535877096115	2440.492427355233	37.44597107355908	186.19514054073966	271.5753076381586	5965.422901047924	184.63470521730497	62.23093759530385	1710.6840607686174	1228.2419346078598	299.57031712267275
RHAMCAT-PWY	74.38237275842475	405.5457506435632	304.72543406221183	800.5586723252278	891.8288695054221	2749.0103359043837	967.1996526197555	691.7085294108359	246.23012483910958	683.1781588256741	633.2869167433316	218.1404007733934	79.9998507275049	87.08834176364553	194.28943077993398	470.40670951744437	400.26808936400016	1469.7428776293316	161.69182353008932	103.50615220169256	865.9862782679264	642.2584237199329	1400.599027718914	79.7846101635468	691.8223900361725	219.21412509378263	54.86499561349596	278.4874677081173	188.95095961573506	207.21713038973303	84.17273620216754	1810.8171471866067	2628.871613503727	1009.9719794750382	1070.8233024416227	53.77354640057624	74.99564137796736	461.67720850334706	999.3073800950108	1629.6873116210436	226.4110656344596	122.09945192686844	1724.8372615824055	783.9284327715552	3142.792701309237	1149.8651897879238	125.64324600352425	741.0352835623229	212.4708919041647	268.86802471023753	464.282388005707	159.9964231795246	3918.6358823808155	257.97304789375215	101.48662633010122	1621.4117935488625	1219.7309783852431	517.771668799421	1210.4292396977403	757.7472974479397	1355.3230803185165	15.157906731397873	186.78588008085973	197.88040993943406	637.1052322014906	22.934016982866055	34.50615507104361	427.27164803618246	280.2373593030724	1860.9325292931674
RIBOSYN2-PWY	23456.812863230258	41009.65209805918	30960.50645784037	31631.885046005467	16607.389280923835	39961.32208276152	37212.64250977507	36618.19418567665	25755.575092281222	41077.6322914225	26368.236440259454	23041.619720191262	7038.868392236322	11165.717665988914	38175.74696259025	22112.853175980163	22067.04697915595	35412.73552077358	20087.256413234853	37281.68989654128	23667.38882196082	43668.317334174564	38057.67019834755	20471.307400900154	19157.901504625348	23941.398439166805	37288.87388660537	55590.796773408736	6589.125310576612	65749.96568086601	27361.954069752428	26024.877418483054	21729.272755618716	24123.45393229261	13319.424980661259	20653.431603707504	8311.45567801265	36901.512011170766	17329.429307334052	19824.33934210988	30512.542890938777	15562.44175965028	13724.219047171968	22445.737213959135	22556.77355887278	39524.61375346731	24830.821006224185	48856.85374242722	12146.477148597178	32153.091714177917	27017.34636045838	29817.04893123433	11530.87210833602	15610.018017014232	24356.602762665007	50613.35925374352	15178.28834626395	17591.432778484566	29603.252176708163	36625.52141945864	44826.348323565544	5898.239549311345	27022.2544244569	7948.979124108815	62801.66984431738	24302.27356573912	27837.544682836837	28566.638085626466	31190.620877002482	17870.29528841345
RUMP-PWY	68.89496243816431	2855.665425993864	330.91150564150894	471.8832946796841	131.24593641264318	464.6083429077806	1339.1078696447391	1834.6446607858875	131.680068796252	1427.0638592485227	676.4692379224306	45.95320846949847	277.95973613188096	309.99184176299013	47.96459877604755	483.35638224999917	333.6512663265633	185.37687797393374	56.15822044875555	113.77966988224503	910.2450910998618	502.27745007593757	848.6441116019973	116.68939777347883	192.49773126336785	232.24768981647176	71.91885836073162	346.76102504187634	258.5550153604992	556.9937593017272	11.99712987843107	2691.5177842148964	965.7618060288427	188.41721212132148	461.6699675076532	98.12183733067818	248.6339010644167	155.72305800823824	2.9997392800593192	143.55046635330305	360.8740138112694	122.63669759879556	8.997094113765154	112.64888456270009	237.30243706593018	355.46977760945117	218.43042167863157	449.10937474944456	1276.231396579537	176.37865163334666	20.9937766451845	241.9646982467121	129.63266561296595	179.24383611416295	467.4428082484307	1201.7361926830288	279.3902284698031	273.6287316771302	1142.6486167207913	190.513438570011	819.2303186369647	0.0	131.76433249650907	1144.341178719159	2341.687170572855	32.97318140999056	33.966321299809294	583.5012896525857	371.2589860070586	143.40181430579392
